Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID,File,Group_id,C_Name
"00:26:28,299","00:26:29,099",45,"00:26:26,200","00:26:28,320",Did you really throw it in the river?,,1,group_17,Sniff
"00:26:29,099","00:26:30,700",34,"00:26:28,320","00:26:29,320",Yeah.,,1,group_6,LittleMy
"00:26:30,700","00:26:34,000",45,"00:26:29,320","00:26:30,760",I wish you hadn't.,,1,group_17,Sniff
"00:26:35,599","00:26:37,799",34,"00:26:35,400","00:26:37,720",But what about the eggshells it turned into clouds?,,1,group_6,LittleMy
"00:26:37,700","00:26:39,799",45,"00:26:35,400","00:26:37,720",But what about the eggshells it turned into clouds?,,1,group_17,Sniff
"00:26:40,400","00:26:43,299",34,"00:26:37,720","00:26:40,400","Yeah, it was good fun flying around.",,1,group_6,LittleMy
"00:27:07,500","00:27:08,099",15,"00:26:43,280","00:27:13,280","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",,1,group_8,Moomintroll
"00:27:08,299","00:27:08,400",15,"00:26:43,280","00:27:13,280","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",,1,group_8,Moomintroll
"00:27:09,400","00:27:09,700",15,"00:26:43,280","00:27:13,280","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",,1,group_8,Moomintroll
"00:27:09,799","00:27:10,000",15,"00:26:43,280","00:27:13,280","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",,1,group_8,Moomintroll
"00:27:10,200","00:27:11,000",15,"00:26:43,280","00:27:13,280","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",,1,group_8,Moomintroll
"00:27:12,000","00:27:13,000",15,"00:26:43,280","00:27:13,280","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",,1,group_8,Moomintroll
"00:27:13,000","00:27:13,200",31,"00:26:43,280","00:27:13,280","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",,1,group_14,MoominMama
"00:27:13,799","00:27:13,799",31,"00:27:13,280","00:27:43,280","What? What's happened? We were playing tag and she fell into an ant lion hole. We've got to get her out quickly. Come on, moving. Nearly there is North Maiden just a bit further. Help me, sniff. Give me your hand. Hurry! Look out! It's the ant lion! Look what you're doing to my hole. I'm sorry. I'll be out soon. Stop yelling and kicking like that. You're scaring off my prey.",,1,group_14,MoominMama
"00:27:14,400","00:27:14,599",31,"00:27:13,280","00:27:43,280","What? What's happened? We were playing tag and she fell into an ant lion hole. We've got to get her out quickly. Come on, moving. Nearly there is North Maiden just a bit further. Help me, sniff. Give me your hand. Hurry! Look out! It's the ant lion! Look what you're doing to my hole. I'm sorry. I'll be out soon. Stop yelling and kicking like that. You're scaring off my prey.",,1,group_14,MoominMama
"00:27:14,700","00:27:15,299",31,"00:27:13,280","00:27:43,280","What? What's happened? We were playing tag and she fell into an ant lion hole. We've got to get her out quickly. Come on, moving. Nearly there is North Maiden just a bit further. Help me, sniff. Give me your hand. Hurry! Look out! It's the ant lion! Look what you're doing to my hole. I'm sorry. I'll be out soon. Stop yelling and kicking like that. You're scaring off my prey.",,1,group_14,MoominMama
"00:27:15,799","00:27:20,900",31,"00:27:13,280","00:27:43,280","What? What's happened? We were playing tag and she fell into an ant lion hole. We've got to get her out quickly. Come on, moving. Nearly there is North Maiden just a bit further. Help me, sniff. Give me your hand. Hurry! Look out! It's the ant lion! Look what you're doing to my hole. I'm sorry. I'll be out soon. Stop yelling and kicking like that. You're scaring off my prey.",,1,group_14,MoominMama
"00:27:22,200","00:27:24,700",34,"00:27:13,280","00:27:43,280","What? What's happened? We were playing tag and she fell into an ant lion hole. We've got to get her out quickly. Come on, moving. Nearly there is North Maiden just a bit further. Help me, sniff. Give me your hand. Hurry! Look out! It's the ant lion! Look what you're doing to my hole. I'm sorry. I'll be out soon. Stop yelling and kicking like that. You're scaring off my prey.",,1,group_6,LittleMy
"00:27:24,400","00:27:27,400",15,"00:27:13,280","00:27:43,280","What? What's happened? We were playing tag and she fell into an ant lion hole. We've got to get her out quickly. Come on, moving. Nearly there is North Maiden just a bit further. Help me, sniff. Give me your hand. Hurry! Look out! It's the ant lion! Look what you're doing to my hole. I'm sorry. I'll be out soon. Stop yelling and kicking like that. You're scaring off my prey.",,1,group_8,Moomintroll
"00:27:30,400","00:27:32,000",15,"00:27:13,280","00:27:43,280","What? What's happened? We were playing tag and she fell into an ant lion hole. We've got to get her out quickly. Come on, moving. Nearly there is North Maiden just a bit further. Help me, sniff. Give me your hand. Hurry! Look out! It's the ant lion! Look what you're doing to my hole. I'm sorry. I'll be out soon. Stop yelling and kicking like that. You're scaring off my prey.",,1,group_8,Moomintroll
"00:27:34,700","00:27:36,599",15,"00:27:13,280","00:27:43,280","What? What's happened? We were playing tag and she fell into an ant lion hole. We've got to get her out quickly. Come on, moving. Nearly there is North Maiden just a bit further. Help me, sniff. Give me your hand. Hurry! Look out! It's the ant lion! Look what you're doing to my hole. I'm sorry. I'll be out soon. Stop yelling and kicking like that. You're scaring off my prey.",,1,group_8,Moomintroll
"00:28:04,599","00:28:07,700",28,"00:27:43,280","00:28:13,280","Are you all right, Snark Maiden? I can't reach her. I don't have to have ants for lunch, you know. Don't be a woman, please. You better get in there, sniff. What? Me? Don't worry. I'll hold on to you. You're the only one tall enough, sniff. Come on. You look nice and tasty. I'll eat you and step. Good, sniff. Look, I'm getting there. You're big.",G05,1,group_18,Inspector
"00:28:37,000","00:28:39,000",14,"00:28:31,280","00:28:37,280","Come on, nearly a bit.",,1,group_16,Alicia and her grandma
"00:29:09,000","00:29:10,400",45,"00:29:01,280","00:29:13,280","Where have you been, self-kin? That's a big secret, movement. I won't tell anyone.",,1,group_17,Sniff
"00:29:12,700","00:29:13,799",45,"00:29:01,280","00:29:13,280","Where have you been, self-kin? That's a big secret, movement. I won't tell anyone.",,1,group_17,Sniff
"00:29:17,500","00:29:18,200",45,"00:29:17,280","00:29:23,280",Gosh! But something terrible is happening. What? What is it?,,1,group_17,Sniff
"00:29:20,599","00:29:21,000",45,"00:29:17,280","00:29:23,280",Gosh! But something terrible is happening. What? What is it?,,1,group_17,Sniff
"00:29:21,299","00:29:21,900",45,"00:29:17,280","00:29:23,280",Gosh! But something terrible is happening. What? What is it?,,1,group_17,Sniff
"00:29:26,799","00:29:29,799",45,"00:29:23,280","00:29:35,280","Oh dear, perhaps we shouldn't have thrown it in the river. It's too late now. Let's get there, Cookie.",,1,group_17,Sniff
"00:29:51,599","00:29:51,799",45,"00:29:47,280","00:29:53,280","Where? Oh, Smurfkin. I can see it. Look at the water. It's all red.",,1,group_17,Sniff
"00:29:52,000","00:29:53,799",45,"00:29:47,280","00:29:53,280","Where? Oh, Smurfkin. I can see it. Look at the water. It's all red.",,1,group_17,Sniff
"00:29:57,700","00:29:58,700",45,"00:29:57,280","00:30:03,280",I'll go and get it. Be careful. Shall I come too?,,1,group_17,Sniff
"00:30:02,500","00:30:02,700",45,"00:29:57,280","00:30:03,280",I'll go and get it. Be careful. Shall I come too?,,1,group_17,Sniff
"00:30:02,700","00:30:03,000",45,"00:29:57,280","00:30:03,280",I'll go and get it. Be careful. Shall I come too?,,1,group_17,Sniff
"00:30:03,000","00:30:03,099",45,"00:29:57,280","00:30:03,280",I'll go and get it. Be careful. Shall I come too?,,1,group_17,Sniff
"00:30:04,099","00:30:04,099",45,"00:30:03,280","00:30:13,280","No, you stay there. Have you got it? Uh-huh.",,1,group_17,Sniff
"00:30:04,200","00:30:05,099",45,"00:30:03,280","00:30:13,280","No, you stay there. Have you got it? Uh-huh.",,1,group_17,Sniff
"00:30:40,200","00:30:40,299",45,"00:30:34,280","00:30:40,280",Wow! It's raspberry juice. What should we do with the hat?,,1,group_17,Sniff
"00:30:49,500","00:30:49,500",45,"00:30:49,280","00:30:56,280","Well, that would be nice. But you know, movement. It could only be river water that does that. You know what I mean, movement?",,1,group_17,Sniff
"00:30:56,400","00:30:56,500",45,"00:30:56,280","00:31:03,280","Well, I think it's worth experimenting.",,1,group_17,Sniff
"00:30:58,700","00:30:58,700",45,"00:30:56,280","00:31:03,280","Well, I think it's worth experimenting.",,1,group_17,Sniff
"00:31:15,400","00:31:15,400",45,"00:31:15,280","00:31:21,280","What's the matter, Mullen? You look very tired. I woke up in the night and couldn't get back to sleep.",,1,group_17,Sniff
"00:31:16,000","00:31:16,400",45,"00:31:15,280","00:31:21,280","What's the matter, Mullen? You look very tired. I woke up in the night and couldn't get back to sleep.",,1,group_17,Sniff
"00:31:16,599","00:31:17,799",45,"00:31:15,280","00:31:21,280","What's the matter, Mullen? You look very tired. I woke up in the night and couldn't get back to sleep.",,1,group_17,Sniff
"00:31:17,900","00:31:20,900",45,"00:31:15,280","00:31:21,280","What's the matter, Mullen? You look very tired. I woke up in the night and couldn't get back to sleep.",,1,group_17,Sniff
"00:31:21,200","00:31:21,500",45,"00:31:15,280","00:31:21,280","What's the matter, Mullen? You look very tired. I woke up in the night and couldn't get back to sleep.",,1,group_17,Sniff
"00:31:21,500","00:31:21,599",33,"00:31:21,280","00:31:26,280",Pardon? Couldn't get back to sleep. Huh. What are you talking about?,G05,1,group_15,Snuffkin
"00:31:21,599","00:31:21,599",45,"00:31:21,280","00:31:26,280",Pardon? Couldn't get back to sleep. Huh. What are you talking about?,,1,group_17,Sniff
"00:31:22,099","00:31:24,000",45,"00:31:21,280","00:31:26,280",Pardon? Couldn't get back to sleep. Huh. What are you talking about?,,1,group_17,Sniff
"00:31:29,000","00:31:29,200",31,"00:31:26,280","00:31:32,280",I was awake last night too. And I know why you're so tired.,,1,group_14,MoominMama
"00:31:31,099","00:31:33,200",31,"00:31:26,280","00:31:32,280",I was awake last night too. And I know why you're so tired.,,1,group_14,MoominMama
"00:31:33,500","00:31:33,500",45,"00:31:32,280","00:31:38,280","You must have been dreaming. Now, if you'll excuse me, I'm in a hurry. Thanks, mama.",,1,group_17,Sniff
"00:31:37,000","00:31:37,500",31,"00:31:32,280","00:31:38,280","You must have been dreaming. Now, if you'll excuse me, I'm in a hurry. Thanks, mama.",,1,group_14,MoominMama
"00:31:43,000","00:31:45,700",45,"00:31:42,280","00:31:46,280",Somewhere you can't come. Somewhere private.,,1,group_17,Sniff
"00:31:47,000","00:31:49,299",10,"00:31:46,280","00:31:49,280","So, what was that all about, huh?",,1,group_7,background_song
"00:31:49,700","00:31:52,200",31,"00:31:49,280","00:31:54,280","Oh, nothing really important, movement, papa.",,1,group_14,MoominMama
"00:31:55,000","00:31:55,000",31,"00:31:54,280","00:31:56,280",I think I'll go out.,,1,group_14,MoominMama
"00:31:56,000","00:31:56,700",31,"00:31:54,280","00:31:56,280",I think I'll go out.,,1,group_14,MoominMama
"00:32:05,599","00:32:08,000",31,"00:32:04,280","00:32:09,280","Ha-ha. Nobody hides anything from little, my.",,1,group_14,MoominMama
"00:32:07,000","00:32:07,900",13,"00:32:04,280","00:32:09,280","Ha-ha. Nobody hides anything from little, my.",,1,group_4,Moomintroll
"00:32:07,900","00:32:07,900",16,"00:32:04,280","00:32:09,280","Ha-ha. Nobody hides anything from little, my.",,1,group_3,Snuffkin
"00:32:07,900","00:32:08,000",13,"00:32:04,280","00:32:09,280","Ha-ha. Nobody hides anything from little, my.",,1,group_4,Moomintroll
"00:32:14,599","00:32:15,700",16,"00:32:09,280","00:32:16,280",Snopkin!,,1,group_3,Snuffkin
"00:32:17,599","00:32:17,799",16,"00:32:16,280","00:32:23,280","Hey, I found out who's had it is. Who's?",,1,group_3,Snuffkin
"00:32:18,500","00:32:18,500",16,"00:32:16,280","00:32:23,280","Hey, I found out who's had it is. Who's?",,1,group_3,Snuffkin
"00:32:24,400","00:32:25,700",45,"00:32:23,280","00:32:25,280",The Hobgoblins. The Hobgoblins.,,1,group_17,Sniff
"00:32:30,599","00:32:31,000",45,"00:32:30,280","00:32:33,280",I heard about the wizard who flies in the sky.,,1,group_17,Sniff
"00:32:47,099","00:32:49,000",45,"00:32:45,280","00:32:48,280","And so, when he dropped his hat?",,1,group_17,Sniff
"00:32:58,000","00:33:00,700",45,"00:32:57,280","00:33:00,280","Well, do you think perhaps he doesn't know where he dropped his hat?",,1,group_17,Sniff
"00:33:04,200","00:33:05,200",45,"00:33:03,280","00:33:07,280","Snopkin, there's something I would like to try with the hat.",,1,group_17,Sniff
"00:33:05,500","00:33:07,700",45,"00:33:03,280","00:33:07,280","Snopkin, there's something I would like to try with the hat.",,1,group_17,Sniff
"00:33:24,299","00:33:27,000",45,"00:33:23,280","00:33:26,280","Oh, no, it doesn't. It only takes the one hour.",,1,group_17,Sniff
"00:33:28,799","00:33:28,799",45,"00:33:28,280","00:33:32,280","Well, of course, an hour is a long time to spend, digging.",,1,group_17,Sniff
"00:33:28,799","00:33:31,900",45,"00:33:28,280","00:33:32,280","Well, of course, an hour is a long time to spend, digging.",,1,group_17,Sniff
"00:33:32,799","00:33:34,799",28,"00:33:32,280","00:33:34,280",Are you talking about me?,G05,1,group_18,Inspector
"00:33:35,200","00:33:35,900",45,"00:33:34,280","00:33:39,280","Yes, about how quickly you could dig yourself into a hole in the sand.",,1,group_17,Sniff
"00:33:36,099","00:33:36,099",45,"00:33:34,280","00:33:39,280","Yes, about how quickly you could dig yourself into a hole in the sand.",,1,group_17,Sniff
"00:33:36,099","00:33:39,400",16,"00:33:34,280","00:33:39,280","Yes, about how quickly you could dig yourself into a hole in the sand.",,1,group_3,Snuffkin
"00:33:49,700","00:33:53,000",45,"00:33:49,280","00:33:52,280","Snopkin says it takes several hours, but I think he's wrong.",,1,group_17,Sniff
"00:33:56,500","00:33:58,400",45,"00:33:55,280","00:33:58,280","Gosh, that was rather fast.",,1,group_17,Sniff
"00:34:10,300","00:34:10,400",28,"00:34:08,280","00:34:13,280","I can dig myself in anywhere, anywhere at all.",G05,1,group_18,Inspector
"00:34:11,300","00:34:12,000",28,"00:34:08,280","00:34:13,280","I can dig myself in anywhere, anywhere at all.",G05,1,group_18,Inspector
"00:34:28,400","00:34:30,199",45,"00:34:27,280","00:34:29,280","Yeah, just there, if you don't mind.",,1,group_17,Sniff
"00:35:02,300","00:35:04,400",31,"00:35:00,280","00:35:04,280",So you've caught the Aunt Lion. I've been watching.,,1,group_14,MoominMama
"00:35:04,800","00:35:05,500",31,"00:35:04,280","00:35:05,280",Little boy.,,1,group_14,MoominMama
"00:35:06,000","00:35:06,400",31,"00:35:05,280","00:35:06,280",Right.,,1,group_14,MoominMama
"00:35:07,400","00:35:07,400",31,"00:35:06,280","00:35:09,280",Did you follow us last night?,,1,group_14,MoominMama
"00:35:13,000","00:35:15,500",31,"00:35:12,280","00:35:15,280","Oh, don't be silly, you guys. I haven't said a word yet.",,1,group_14,MoominMama
"00:35:20,300","00:35:20,300",31,"00:35:20,280","00:35:22,280","No, as if I do such a thing.",,1,group_14,MoominMama
"00:35:27,599","00:35:27,599",33,"00:35:27,280","00:35:29,280","Hey, what is that?",G05,1,group_15,Snuffkin
"00:35:28,000","00:35:29,099",33,"00:35:27,280","00:35:29,280","Hey, what is that?",G05,1,group_15,Snuffkin
"00:35:45,900","00:35:47,599",31,"00:35:45,280","00:35:47,280",There's gallons of water.,,1,group_14,MoominMama
"00:36:13,599","00:36:14,400",45,"00:36:13,280","00:36:15,280",What's happened to him?,,1,group_17,Sniff
"00:36:14,400","00:36:14,400",45,"00:36:13,280","00:36:15,280",What's happened to him?,,1,group_17,Sniff
