Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID
"00:13:32,000","00:13:32,899",SPEAKER_45,"00:13:29,000","00:13:33,000","Tell me, Moonman, but leave out the bits I wouldn't like.",
"00:13:34,299","00:13:35,899",SPEAKER_01,"00:13:33,000","00:13:37,000","Where are you going, Papa?",G01
"00:13:36,799","00:13:44,899",SPEAKER_30,"00:13:33,000","00:13:37,000","Where are you going, Papa?",G09
"00:13:45,200","00:13:52,200",SPEAKER_30,"00:13:45,000","00:13:47,000",We'll be the new lighthouse keepers.,G09
"00:13:52,100","00:13:52,200",SPEAKER_08,"00:13:47,000","00:13:53,000","And once again, the seas around this island will be safe for ships to navigate in troubled water.",G07
"00:13:52,200","00:13:58,200",SPEAKER_08,"00:13:47,000","00:13:53,000","And once again, the seas around this island will be safe for ships to navigate in troubled water.",G07
"00:14:18,100","00:14:19,399",SPEAKER_12,"00:14:17,000","00:14:19,000",Where is the lighthouse keeper?,
"00:14:20,000","00:14:27,100",SPEAKER_12,"00:14:19,000","00:14:21,000","And what could have made him go without locking the door,",
"00:14:30,200","00:14:32,399",SPEAKER_12,"00:14:29,000","00:14:33,000",And who is the mysterious fisherman?,
"00:14:35,399","00:14:35,500",SPEAKER_12,"00:14:35,000","00:14:41,000","They love the laughter and they love the living, the moments.",
"00:14:35,500","00:14:41,100",SPEAKER_17,"00:14:35,000","00:14:41,000","They love the laughter and they love the living, the moments.",
"00:14:42,399","00:14:48,600",SPEAKER_17,"00:14:41,000","00:14:49,000",Believing in sharing and caring and giving the movements.,
"00:14:50,000","00:14:54,100",SPEAKER_17,"00:14:49,000","00:14:53,000",They're always happy and always at play.,
"00:14:54,000","00:15:00,200",SPEAKER_18,"00:14:53,000","00:14:57,000",The movements are having fun day after day.,G00
"00:14:57,399","00:14:57,500",SPEAKER_17,"00:14:57,000","00:15:01,000",The movements.,
"00:15:01,000","00:15:04,000",SPEAKER_18,"00:14:57,000","00:15:01,000",The movements.,G00
"00:15:04,700","00:15:08,899",SPEAKER_17,"00:15:01,000","00:15:05,000",The movements.,
"00:15:11,899","00:15:16,500",SPEAKER_17,"00:15:11,000","00:15:19,000",Believing in sharing and caring and giving the movements.,
"00:15:16,700","00:15:16,799",SPEAKER_17,"00:15:11,000","00:15:19,000",Believing in sharing and caring and giving the movements.,
"00:15:16,799","00:15:17,000",SPEAKER_41,"00:15:11,000","00:15:19,000",Believing in sharing and caring and giving the movements.,
"00:15:17,000","00:15:17,399",SPEAKER_17,"00:15:11,000","00:15:19,000",Believing in sharing and caring and giving the movements.,
"00:15:17,399","00:15:17,600",SPEAKER_41,"00:15:11,000","00:15:19,000",Believing in sharing and caring and giving the movements.,
"00:15:19,500","00:15:23,799",SPEAKER_17,"00:15:19,000","00:15:23,000",They're always happy and always at play.,
"00:15:23,799","00:15:29,600",SPEAKER_18,"00:15:23,000","00:15:27,000",The movements are having fun day after day.,G00
"00:15:30,200","00:15:32,000",SPEAKER_18,"00:15:27,000","00:15:31,000",The movements.,G00
"00:15:59,299","00:16:12,100",SPEAKER_19,"00:15:59,000","00:16:01,000",Here they are for one and all.,G02
"00:16:08,000","00:16:08,000",SPEAKER_00,"00:16:07,000","00:16:09,000",They're here for you on your TV.,
"00:16:13,200","00:16:14,700",SPEAKER_19,"00:16:11,000","00:16:15,000",They are the movements.,G02
"00:16:16,100","00:16:29,000",SPEAKER_19,"00:16:15,000","00:16:17,000",So come with me.,G02
"00:16:30,500","00:16:31,000",SPEAKER_19,"00:16:29,000","00:16:31,000",There were the movements.,G02
"00:16:31,000","00:16:32,399",SPEAKER_56,"00:16:29,000","00:16:31,000",There were the movements.,G00
"00:16:33,399","00:16:35,600",SPEAKER_56,"00:16:31,000","00:16:35,000",There were the movements.,G00
"00:16:36,000","00:16:38,299",SPEAKER_56,"00:16:35,000","00:16:39,000",There were the movements.,G00
"00:16:39,100","00:16:40,700",SPEAKER_56,"00:16:39,000","00:16:41,000",There were the movements.,G00
"00:16:42,000","00:16:43,600",SPEAKER_56,"00:16:41,000","00:16:45,000",There were the movements.,G00
"00:17:09,000","00:17:09,000",SPEAKER_01,"00:17:01,000","00:17:26,840","The movements came to this island to visit a real lighthouse, but when they got there,",G01
"00:17:09,599","00:17:09,700",SPEAKER_01,"00:17:01,000","00:17:26,840","The movements came to this island to visit a real lighthouse, but when they got there,",G01
"00:17:10,099","00:17:10,200",SPEAKER_01,"00:17:01,000","00:17:26,840","The movements came to this island to visit a real lighthouse, but when they got there,",G01
"00:17:10,400","00:17:11,400",SPEAKER_01,"00:17:01,000","00:17:26,840","The movements came to this island to visit a real lighthouse, but when they got there,",G01
"00:17:11,700","00:17:16,299",SPEAKER_01,"00:17:01,000","00:17:26,840","The movements came to this island to visit a real lighthouse, but when they got there,",G01
"00:17:21,799","00:17:24,900",SPEAKER_12,"00:17:01,000","00:17:26,840","The movements came to this island to visit a real lighthouse, but when they got there,",
"00:17:25,400","00:17:26,400",SPEAKER_12,"00:17:01,000","00:17:26,840","The movements came to this island to visit a real lighthouse, but when they got there,",
"00:17:26,799","00:17:28,700",SPEAKER_12,"00:17:01,000","00:17:26,840","The movements came to this island to visit a real lighthouse, but when they got there,",
"00:17:29,500","00:17:30,000",SPEAKER_12,"00:17:26,840","00:17:34,840","I found it was completely deserted, no light, and no lighthouse keeper.",
"00:17:30,700","00:17:32,099",SPEAKER_12,"00:17:26,840","00:17:34,840","I found it was completely deserted, no light, and no lighthouse keeper.",
"00:17:34,799","00:17:37,000",SPEAKER_12,"00:17:26,840","00:17:34,840","I found it was completely deserted, no light, and no lighthouse keeper.",
"00:17:37,500","00:17:38,299",SPEAKER_12,"00:17:34,840","00:17:43,840","Woman Papa is going to try and mend the lamp, and the others are all helping to clean up.",
"00:17:38,400","00:17:39,900",SPEAKER_12,"00:17:34,840","00:17:43,840","Woman Papa is going to try and mend the lamp, and the others are all helping to clean up.",
"00:17:43,799","00:17:44,900",SPEAKER_02,"00:17:34,840","00:17:43,840","Woman Papa is going to try and mend the lamp, and the others are all helping to clean up.",
"00:17:45,700","00:17:47,299",SPEAKER_02,"00:17:43,840","00:17:46,840","This is it, then. Do you think it's broken, Papa?",
"00:17:47,299","00:17:50,900",SPEAKER_30,"00:17:46,840","00:17:55,840","Well, I'm not sure. I've not had a great deal of experience with this sort of thing.",G09
"00:17:56,599","00:17:57,599",SPEAKER_35,"00:17:55,840","00:18:00,840","Look over there, woman. It's the boy and the fisherman from the boat.",
"00:17:58,000","00:17:59,799",SPEAKER_35,"00:17:55,840","00:18:00,840","Look over there, woman. It's the boy and the fisherman from the boat.",
"00:18:01,799","00:18:03,200",SPEAKER_39,"00:18:00,840","00:18:02,840","They're a bit strange, aren't they?",
"00:18:03,200","00:18:03,299",SPEAKER_46,"00:18:02,840","00:18:05,840",They must live somewhere here on the island.,G08
"00:18:03,500","00:18:05,299",SPEAKER_35,"00:18:02,840","00:18:05,840",They must live somewhere here on the island.,
"00:18:07,200","00:18:08,200",SPEAKER_35,"00:18:05,840","00:18:10,840","Hmm, let's see. Let's see.",
"00:18:08,200","00:18:08,500",SPEAKER_46,"00:18:05,840","00:18:10,840","Hmm, let's see. Let's see.",G08
"00:18:08,500","00:18:09,500",SPEAKER_18,"00:18:05,840","00:18:10,840","Hmm, let's see. Let's see.",G00
"00:18:09,500","00:18:09,599",SPEAKER_46,"00:18:05,840","00:18:10,840","Hmm, let's see. Let's see.",G08
"00:18:09,799","00:18:10,099",SPEAKER_18,"00:18:05,840","00:18:10,840","Hmm, let's see. Let's see.",G00
"00:18:10,099","00:18:10,599",SPEAKER_47,"00:18:05,840","00:18:10,840","Hmm, let's see. Let's see.",
"00:18:10,799","00:18:11,500",SPEAKER_47,"00:18:05,840","00:18:10,840","Hmm, let's see. Let's see.",
"00:18:11,700","00:18:12,299",SPEAKER_47,"00:18:10,840","00:18:14,840","Oh, my God.",
"00:18:12,299","00:18:14,000",SPEAKER_47,"00:18:10,840","00:18:14,840","Oh, my God.",
"00:18:24,400","00:18:29,200",SPEAKER_27,"00:18:15,840","00:18:28,840","Oh, thank you. Leave it by the door when you haven't quite finished yet.",
"00:18:29,200","00:18:29,200",SPEAKER_39,"00:18:28,840","00:18:31,840","Well, at least we can see the floor now.",
"00:18:30,200","00:18:30,200",SPEAKER_27,"00:18:28,840","00:18:31,840","Well, at least we can see the floor now.",
"00:18:30,200","00:18:32,299",SPEAKER_02,"00:18:28,840","00:18:31,840","Well, at least we can see the floor now.",
"00:18:32,299","00:18:34,700",SPEAKER_02,"00:18:31,840","00:18:35,840",I think the keeper must be lying dead under the dust.,
"00:18:36,599","00:18:36,700",SPEAKER_24,"00:18:35,840","00:18:38,840","Nobody's cleaned here for a long time, that's for sure.",G05
"00:18:36,700","00:18:43,099",SPEAKER_46,"00:18:35,840","00:18:38,840","Nobody's cleaned here for a long time, that's for sure.",G08
"00:18:46,299","00:18:46,599",SPEAKER_05,"00:18:43,840","00:18:46,840",I wonder if Papa will be able to fix it.,
"00:18:47,099","00:18:50,200",SPEAKER_05,"00:18:46,840","00:18:52,840",I wonder if they're going to manage to get the light working all right.,
"00:18:50,900","00:18:51,200",SPEAKER_38,"00:18:46,840","00:18:52,840",I wonder if they're going to manage to get the light working all right.,G09
"00:18:52,900","00:18:55,599",SPEAKER_05,"00:18:52,840","00:19:00,840","Well, the lighthouse without a lamp is pretty sad, isn't it?",
"00:19:01,099","00:19:01,099",SPEAKER_48,"00:19:00,840","00:19:02,840","Come on, light, will you?",
"00:19:01,099","00:19:05,200",SPEAKER_30,"00:19:00,840","00:19:02,840","Come on, light, will you?",G09
"00:19:08,799","00:19:32,400",SPEAKER_30,"00:19:02,840","00:19:08,840","Right, I'll give you one last chance.",G09
"00:19:32,400","00:19:32,500",SPEAKER_39,"00:19:31,840","00:19:33,840","Oh, that's awful.",
"00:19:32,500","00:19:33,500",SPEAKER_08,"00:19:31,840","00:19:33,840","Oh, that's awful.",G07
"00:19:33,500","00:19:39,700",SPEAKER_30,"00:19:31,840","00:19:33,840","Oh, that's awful.",G09
"00:19:42,099","00:19:46,400",SPEAKER_35,"00:19:41,840","00:19:47,840","It all seems very strange, and I wonder what made the lighthouse keeper leave in such a hurry.",
"00:19:48,000","00:19:54,000",SPEAKER_58,"00:19:47,840","00:19:50,840","Unspeakable horror, please be quiet, little my.",
"00:19:54,000","00:20:04,799",SPEAKER_02,"00:19:51,840","00:19:55,840","Close thrown above dishes left unwashed, jigsaw puzzles have finished.",
"00:20:06,099","00:20:07,500",SPEAKER_41,"00:20:05,840","00:20:08,840","Oh dear poor man, I wonder what he was like.",
"00:20:07,500","00:20:07,500",SPEAKER_35,"00:20:05,840","00:20:08,840","Oh dear poor man, I wonder what he was like.",
"00:20:07,700","00:20:07,900",SPEAKER_02,"00:20:05,840","00:20:08,840","Oh dear poor man, I wonder what he was like.",
"00:20:07,900","00:20:08,000",SPEAKER_21,"00:20:05,840","00:20:08,840","Oh dear poor man, I wonder what he was like.",
"00:20:08,000","00:20:08,599",SPEAKER_01,"00:20:05,840","00:20:08,840","Oh dear poor man, I wonder what he was like.",G01
"00:20:08,599","00:20:08,799",SPEAKER_41,"00:20:05,840","00:20:08,840","Oh dear poor man, I wonder what he was like.",
"00:20:09,200","00:20:11,200",SPEAKER_35,"00:20:08,840","00:20:12,840",He must have been very lonely here on his own.,
"00:20:13,400","00:20:22,299",SPEAKER_35,"00:20:12,840","00:20:16,840",He scribbled messages over the walls like no side of a ship.,
"00:20:24,799","00:20:29,599",SPEAKER_30,"00:20:18,840","00:20:24,840","I must clean the lamp, and I need to talk to someone.",G09
"00:20:30,000","00:20:33,299",SPEAKER_27,"00:20:29,840","00:20:31,840","Oh, I hope not Papa.",
"00:20:33,400","00:20:38,700",SPEAKER_02,"00:20:31,840","00:20:33,840",That would be one good thing anyway.,
"00:20:39,000","00:20:45,799",SPEAKER_30,"00:20:38,840","00:20:40,840","That's rubbish, little my.",G09
"00:20:40,700","00:20:40,799",SPEAKER_02,"00:20:38,840","00:20:40,840","That's rubbish, little my.",
"00:20:46,200","00:20:48,599",SPEAKER_58,"00:20:45,840","00:20:48,840",He might have run out of rum and gone to get more.,
"00:20:48,900","00:20:50,099",SPEAKER_58,"00:20:48,840","00:20:51,840","Well, I don't think anything terrible happened to him.",
"00:20:50,099","00:20:54,000",SPEAKER_45,"00:20:48,840","00:20:51,840","Well, I don't think anything terrible happened to him.",
"00:20:54,000","00:20:54,000",SPEAKER_24,"00:20:51,840","00:20:55,840","He just got more and more lonely and fed up, and then went off and got a girlfriend.",G05
"00:20:54,299","00:20:54,299",SPEAKER_24,"00:20:51,840","00:20:55,840","He just got more and more lonely and fed up, and then went off and got a girlfriend.",G05
"00:20:54,299","00:20:56,000",SPEAKER_45,"00:20:51,840","00:20:55,840","He just got more and more lonely and fed up, and then went off and got a girlfriend.",
"00:20:56,000","00:21:00,900",SPEAKER_46,"00:20:55,840","00:20:57,840","Be careful, snuffkin.",G08
"00:21:01,200","00:21:04,700",SPEAKER_35,"00:21:00,840","00:21:02,840",I certainly don't.,
"00:21:05,200","00:21:06,000",SPEAKER_04,"00:21:02,840","00:21:05,840","Now, watch your step. The rocks are very slippery.",G09
"00:21:07,700","00:21:08,299",SPEAKER_35,"00:21:05,840","00:21:08,840",Are you alright?,
"00:21:08,799","00:21:12,400",SPEAKER_46,"00:21:05,840","00:21:08,840",Are you alright?,G08
"00:21:13,200","00:21:13,500",SPEAKER_46,"00:21:12,840","00:21:14,840",What's the matter?,G08
"00:21:13,500","00:21:14,099",SPEAKER_35,"00:21:12,840","00:21:14,840",What's the matter?,
"00:21:14,400","00:21:17,000",SPEAKER_46,"00:21:12,840","00:21:14,840",What's the matter?,G08
"00:21:17,000","00:21:17,000",SPEAKER_39,"00:21:14,840","00:21:17,840","Look over there. There's something moving, but I can't see what it is.",
"00:21:17,000","00:21:17,799",SPEAKER_46,"00:21:14,840","00:21:17,840","Look over there. There's something moving, but I can't see what it is.",G08
"00:21:17,799","00:21:17,799",SPEAKER_39,"00:21:14,840","00:21:17,840","Look over there. There's something moving, but I can't see what it is.",
"00:21:18,200","00:21:19,400",SPEAKER_35,"00:21:17,840","00:21:19,840",It's probably a boat.,
"00:21:20,000","00:21:22,200",SPEAKER_39,"00:21:19,840","00:21:22,840","No, that's what I call a real ship.",
"00:21:23,000","00:21:24,099",SPEAKER_35,"00:21:22,840","00:21:24,840",It's not a real one.,
"00:21:24,599","00:21:25,400",SPEAKER_39,"00:21:22,840","00:21:24,840",It's not a real one.,
"00:21:26,599","00:21:27,599",SPEAKER_35,"00:21:24,840","00:21:26,840",What do you mean?,
"00:21:27,799","00:21:29,599",SPEAKER_35,"00:21:26,840","00:21:29,840","It's the ghost ship, the one we saw last night.",
"00:21:30,299","00:21:31,099",SPEAKER_24,"00:21:29,840","00:21:34,840",You're right. Why isn't it come back snuffkin? What does it want?,G05
"00:21:31,400","00:21:33,099",SPEAKER_24,"00:21:29,840","00:21:34,840",You're right. Why isn't it come back snuffkin? What does it want?,G05
"00:21:33,400","00:21:34,500",SPEAKER_24,"00:21:29,840","00:21:34,840",You're right. Why isn't it come back snuffkin? What does it want?,G05
"00:21:34,799","00:21:35,400",SPEAKER_35,"00:21:29,840","00:21:34,840",You're right. Why isn't it come back snuffkin? What does it want?,
"00:21:36,200","00:21:39,599",SPEAKER_35,"00:21:34,840","00:21:39,840",I don't know. Perhaps it followed us to the island and for some reason wants to make contact.,
"00:21:46,500","00:21:48,099",SPEAKER_39,"00:21:39,840","00:21:49,840",Let's go home snuffkin. I don't like this.,
"00:21:48,599","00:21:49,900",SPEAKER_39,"00:21:39,840","00:21:49,840",Let's go home snuffkin. I don't like this.,
"00:22:13,099","00:22:13,200",SPEAKER_35,"00:22:10,840","00:22:14,840",What's up?,
"00:22:13,200","00:22:13,299",SPEAKER_46,"00:22:10,840","00:22:14,840",What's up?,G08
"00:22:13,299","00:22:13,700",SPEAKER_35,"00:22:10,840","00:22:14,840",What's up?,
"00:22:13,700","00:22:13,799",SPEAKER_46,"00:22:10,840","00:22:14,840",What's up?,G08
"00:22:14,599","00:22:16,099",SPEAKER_46,"00:22:10,840","00:22:14,840",What's up?,G08
"00:22:15,500","00:22:18,400",SPEAKER_09,"00:22:14,840","00:22:18,840",I'm having a great dream and you can be with me.,
"00:22:17,000","00:22:18,299",SPEAKER_46,"00:22:14,840","00:22:18,840",I'm having a great dream and you can be with me.,G08
"00:22:18,400","00:22:18,400",SPEAKER_24,"00:22:14,840","00:22:18,840",I'm having a great dream and you can be with me.,G05
"00:22:18,799","00:22:18,799",SPEAKER_36,"00:22:14,840","00:22:18,840",I'm having a great dream and you can be with me.,
"00:22:18,799","00:22:18,900",SPEAKER_09,"00:22:14,840","00:22:18,840",I'm having a great dream and you can be with me.,
"00:22:18,900","00:22:18,900",SPEAKER_24,"00:22:18,840","00:22:21,840","Oh, it was horrible. Someone stepped on my face.",G05
"00:22:18,900","00:22:26,500",SPEAKER_09,"00:22:18,840","00:22:21,840","Oh, it was horrible. Someone stepped on my face.",
"00:22:25,900","00:22:27,299",SPEAKER_24,"00:22:25,840","00:22:27,840",It's very odd.,G05
"00:22:27,299","00:22:27,400",SPEAKER_08,"00:22:25,840","00:22:27,840",It's very odd.,G07
"00:22:27,599","00:22:27,799",SPEAKER_24,"00:22:25,840","00:22:27,840",It's very odd.,G05
"00:22:27,799","00:22:27,900",SPEAKER_08,"00:22:25,840","00:22:27,840",It's very odd.,G07
"00:22:30,900","00:22:31,000",SPEAKER_24,"00:22:30,840","00:22:33,840","No, somebody's on my stomach now.",G05
"00:22:31,000","00:22:35,000",SPEAKER_08,"00:22:30,840","00:22:33,840","No, somebody's on my stomach now.",G07
"00:22:35,000","00:22:35,599",SPEAKER_24,"00:22:33,840","00:22:36,840",Don't be stupid.,G05
"00:22:35,599","00:22:35,599",SPEAKER_08,"00:22:33,840","00:22:36,840",Don't be stupid.,G07
"00:22:36,799","00:22:36,799",SPEAKER_58,"00:22:33,840","00:22:36,840",Don't be stupid.,
"00:22:36,799","00:22:38,000",SPEAKER_24,"00:22:33,840","00:22:36,840",Don't be stupid.,G05
"00:22:38,000","00:22:40,000",SPEAKER_46,"00:22:36,840","00:22:41,840","Oh, I have a look snuffkin. There must be something there. Please snuffkin, please.",G08
"00:22:40,000","00:22:40,099",SPEAKER_24,"00:22:36,840","00:22:41,840","Oh, I have a look snuffkin. There must be something there. Please snuffkin, please.",G05
"00:22:40,099","00:22:41,799",SPEAKER_46,"00:22:36,840","00:22:41,840","Oh, I have a look snuffkin. There must be something there. Please snuffkin, please.",G08
"00:22:42,500","00:22:43,599",SPEAKER_35,"00:22:41,840","00:22:44,840",I can't see any.,
"00:22:45,500","00:22:46,400",SPEAKER_35,"00:22:44,840","00:22:46,840",What's that?,
"00:22:46,400","00:22:46,799",SPEAKER_46,"00:22:44,840","00:22:46,840",What's that?,G08
"00:22:46,799","00:22:47,500",SPEAKER_08,"00:22:44,840","00:22:46,840",What's that?,G07
"00:22:47,799","00:22:48,900",SPEAKER_35,"00:22:46,840","00:22:47,840",What is it?,
"00:22:49,799","00:22:51,400",SPEAKER_35,"00:22:47,840","00:22:51,840","I don't know yet, movement. I think I can see a pair of feet.",
"00:22:51,900","00:22:55,000",SPEAKER_35,"00:22:51,840","00:22:52,840",A pair of feet.,
