Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID
"00:12:11,600","00:12:16,100",SPEAKER_17,"00:12:11,560","00:12:14,560","Be careful, don't touch it. It might be poisonous.",
"00:12:25,500","00:12:26,500",SPEAKER_15,"00:12:24,560","00:12:26,560",Can I try?,
"00:12:27,100","00:12:28,299",SPEAKER_07,"00:12:26,560","00:12:28,560","Are you ready, Snork Maiden?",
"00:12:27,500","00:12:27,799",SPEAKER_15,"00:12:26,560","00:12:28,560","Are you ready, Snork Maiden?",
"00:12:28,299","00:12:28,299",SPEAKER_15,"00:12:26,560","00:12:28,560","Are you ready, Snork Maiden?",
"00:12:28,299","00:12:28,399",SPEAKER_07,"00:12:26,560","00:12:28,560","Are you ready, Snork Maiden?",
"00:12:30,799","00:12:31,700",SPEAKER_07,"00:12:28,560","00:12:31,560",Here we go.,
"00:12:31,200","00:12:31,500",SPEAKER_15,"00:12:28,560","00:12:31,560",Here we go.,
"00:12:42,399","00:12:45,200",SPEAKER_02,"00:12:41,560","00:12:43,560",What have you got to hide?,
"00:12:47,200","00:12:49,299",SPEAKER_02,"00:12:46,560","00:12:48,560",Wait for me.,
"00:12:49,500","00:12:52,700",SPEAKER_02,"00:12:48,560","00:12:51,560","Hey, wait for me.",
"00:12:52,899","00:12:53,000",SPEAKER_02,"00:12:51,560","00:12:53,560",Whoa.,
"00:13:09,299","00:13:11,100",SPEAKER_43,"00:13:08,560","00:13:13,560","Mumen Papa is in his study, trying to write his memoirs.",
"00:13:11,399","00:13:13,000",SPEAKER_43,"00:13:08,560","00:13:13,560","Mumen Papa is in his study, trying to write his memoirs.",
"00:13:17,399","00:13:18,200",SPEAKER_43,"00:13:14,560","00:13:17,560",A lot has happened to him over the years.,
"00:13:19,200","00:13:20,799",SPEAKER_43,"00:13:17,560","00:13:19,560",An awful lot.,
"00:13:28,700","00:13:29,500",SPEAKER_10,"00:13:28,560","00:13:31,560",What was that?,
"00:13:32,299","00:13:32,899",SPEAKER_10,"00:13:31,560","00:13:33,560",Mumen.,
"00:13:33,399","00:13:34,700",SPEAKER_16,"00:13:31,560","00:13:33,560",Mumen.,
"00:13:34,200","00:13:36,000",SPEAKER_10,"00:13:33,560","00:13:34,560","Hi, Papa.",
"00:13:36,399","00:13:39,399",SPEAKER_16,"00:13:34,560","00:13:36,560",What are you doing out there?,
"00:13:40,500","00:13:44,000",SPEAKER_10,"00:13:37,560","00:13:40,560",The clouds just came out of the house.,
"00:13:44,399","00:13:45,299",SPEAKER_10,"00:13:43,560","00:13:45,560",Oh.,
"00:13:45,100","00:13:45,299",SPEAKER_17,"00:13:43,560","00:13:45,560",Oh.,
"00:13:45,299","00:13:49,200",SPEAKER_17,"00:13:43,560","00:13:45,560",Oh.,
"00:13:49,600","00:13:51,700",SPEAKER_17,"00:13:49,560","00:13:50,560",It's great.,
"00:13:52,299","00:13:52,299",SPEAKER_17,"00:13:50,560","00:13:52,560",You feel like a bird.,
"00:13:52,299","00:13:54,000",SPEAKER_10,"00:13:50,560","00:13:52,560",You feel like a bird.,
"00:13:54,399","00:13:56,399",SPEAKER_17,"00:13:53,560","00:13:54,560",Oh.,
"00:13:56,399","00:13:56,500",SPEAKER_14,"00:13:54,560","00:13:56,560","Come on, Papa. Jump or you'll fall.",
"00:13:56,500","00:13:56,500",SPEAKER_14,"00:13:54,560","00:13:56,560","Come on, Papa. Jump or you'll fall.",
"00:13:56,500","00:13:57,899",SPEAKER_10,"00:13:54,560","00:13:56,560","Come on, Papa. Jump or you'll fall.",
"00:13:57,299","00:13:59,799",SPEAKER_14,"00:13:56,560","00:13:58,560",I think it's too late.,
"00:13:57,899","00:13:57,899",SPEAKER_17,"00:13:56,560","00:13:58,560",I think it's too late.,
"00:14:10,700","00:14:15,299",SPEAKER_10,"00:14:10,560","00:14:11,560",Yes.,
"00:14:15,799","00:14:19,899",SPEAKER_06,"00:14:15,560","00:14:17,560","Don't worry, Papa.",
"00:14:22,899","00:14:24,399",SPEAKER_14,"00:14:22,560","00:14:24,560","Come on, Snapping.",
"00:14:26,600","00:14:26,600",SPEAKER_13,"00:14:26,560","00:14:27,560",Damn.,
"00:14:26,600","00:14:28,000",SPEAKER_14,"00:14:26,560","00:14:27,560",Damn.,
"00:14:29,399","00:14:29,500",SPEAKER_14,"00:14:28,560","00:14:30,560","I won, I won.",
"00:14:29,500","00:14:29,600",SPEAKER_30,"00:14:28,560","00:14:30,560","I won, I won.",G04
"00:14:29,600","00:14:29,700",SPEAKER_14,"00:14:28,560","00:14:30,560","I won, I won.",
"00:14:29,799","00:14:29,899",SPEAKER_14,"00:14:28,560","00:14:30,560","I won, I won.",
"00:14:29,899","00:14:31,200",SPEAKER_30,"00:14:28,560","00:14:30,560","I won, I won.",G04
"00:14:41,200","00:14:41,500",SPEAKER_13,"00:14:39,560","00:14:41,560",And I'm going to climb right up here.,
"00:14:54,200","00:14:55,899",SPEAKER_30,"00:14:53,560","00:14:54,560",Come on.,G04
"00:14:56,600","00:14:57,600",SPEAKER_30,"00:14:56,560","00:14:57,560",Stop.,G04
"00:15:06,000","00:15:08,000",SPEAKER_32,"00:15:05,560","00:15:06,560","Oh, boy.",
"00:15:08,000","00:15:08,799",SPEAKER_33,"00:15:07,560","00:15:09,560",My cloud's starting to go.,G05
"00:15:09,600","00:15:11,799",SPEAKER_07,"00:15:09,560","00:15:10,560","Oh, whoa, whoa.",
"00:15:12,299","00:15:14,600",SPEAKER_33,"00:15:11,560","00:15:14,560","Yeah, it was, but I wasn't ready to stop.",G05
"00:15:14,799","00:15:16,700",SPEAKER_07,"00:15:14,560","00:15:16,560","Look, there's movement in Snork Maiden.",
"00:15:17,299","00:15:18,799",SPEAKER_33,"00:15:16,560","00:15:17,560",Hey.,G05
"00:15:19,299","00:15:21,600",SPEAKER_33,"00:15:17,560","00:15:21,560",Why have they still got cloud snuffed in?,G05
"00:15:22,100","00:15:25,399",SPEAKER_07,"00:15:21,560","00:15:23,560",There's a starting to go as well.,
"00:15:38,399","00:15:39,799",SPEAKER_41,"00:15:29,560","00:15:38,560",All right.,
"00:15:40,399","00:15:41,200",SPEAKER_30,"00:15:39,560","00:15:41,560",I'll start counting.,G04
"00:15:41,600","00:15:42,500",SPEAKER_30,"00:15:41,560","00:15:43,560","One, two, three.",G04
"00:15:45,700","00:15:46,100",SPEAKER_41,"00:15:45,560","00:15:46,560","Oh, yes.",
"00:15:47,100","00:15:50,500",SPEAKER_06,"00:15:46,560","00:15:47,560",A place to hide.,
"00:16:02,000","00:16:04,700",SPEAKER_07,"00:15:58,560","00:16:04,560","Boy, I don't think there's any place to hide in here, is there?",
"00:16:05,399","00:16:09,500",SPEAKER_17,"00:16:04,560","00:16:06,560",No!,
"00:16:08,200","00:16:08,700",SPEAKER_41,"00:16:06,560","00:16:09,560","Oh, it's too dirty in there.",
"00:16:08,799","00:16:09,399",SPEAKER_41,"00:16:06,560","00:16:09,560","Oh, it's too dirty in there.",
"00:16:09,500","00:16:10,000",SPEAKER_41,"00:16:06,560","00:16:09,560","Oh, it's too dirty in there.",
"00:16:10,000","00:16:10,000",SPEAKER_41,"00:16:09,560","00:16:10,560",I'm gonna have...,
"00:16:11,100","00:16:11,600",SPEAKER_17,"00:16:10,560","00:16:11,560",I know.,
"00:16:12,100","00:16:13,000",SPEAKER_17,"00:16:11,560","00:16:13,560",I'll hide in the head.,
"00:16:25,000","00:16:25,200",SPEAKER_13,"00:16:24,560","00:16:27,560",She hit!,
"00:16:25,500","00:16:26,399",SPEAKER_13,"00:16:24,560","00:16:27,560",She hit!,
"00:16:26,600","00:16:47,500",SPEAKER_13,"00:16:24,560","00:16:27,560",She hit!,
"00:16:26,799","00:16:26,899",SPEAKER_29,"00:16:24,560","00:16:27,560",She hit!,G04
"00:16:43,299","00:16:44,000",SPEAKER_00,"00:16:42,560","00:16:44,560",Oh!,
"00:16:51,899","00:16:52,500",SPEAKER_13,"00:16:51,560","00:16:52,560",Gotcha!,
"00:16:56,399","00:16:56,500",SPEAKER_13,"00:16:55,560","00:16:57,560",Huh?,
"00:16:56,899","00:17:15,000",SPEAKER_13,"00:16:55,560","00:16:57,560",Huh?,
"00:17:01,299","00:17:02,799",SPEAKER_30,"00:16:59,560","00:17:01,560",Huh?,G04
"00:17:15,599","00:17:15,900",SPEAKER_13,"00:17:15,560","00:17:19,560",Hehehe!,
"00:17:16,400","00:17:17,000",SPEAKER_13,"00:17:15,560","00:17:19,560",Hehehe!,
"00:17:17,099","00:17:19,200",SPEAKER_13,"00:17:15,560","00:17:19,560",Hehehe!,
"00:17:19,500","00:17:21,799",SPEAKER_13,"00:17:15,560","00:17:19,560",Hehehe!,
"00:17:23,900","00:17:26,099",SPEAKER_07,"00:17:23,560","00:17:25,560",Moomin must be around here somewhere.,
"00:17:26,599","00:17:29,799",SPEAKER_31,"00:17:25,560","00:17:29,560","Well, last time I saw him, he was hiding in the fireplace.",
"00:17:30,299","00:17:31,599",SPEAKER_31,"00:17:29,560","00:17:31,560",Have you found him yet?,
"00:17:31,599","00:17:32,000",SPEAKER_34,"00:17:31,560","00:17:33,560",No. Have you looked in the cellar?,
"00:17:32,400","00:17:33,799",SPEAKER_31,"00:17:31,560","00:17:33,560",No. Have you looked in the cellar?,
"00:17:34,099","00:17:35,000",SPEAKER_34,"00:17:33,560","00:17:35,560","Yes, I have.",
"00:17:35,000","00:17:35,099",SPEAKER_07,"00:17:33,560","00:17:35,560","Yes, I have.",
"00:17:35,099","00:17:35,099",SPEAKER_34,"00:17:33,560","00:17:35,560","Yes, I have.",
"00:17:38,000","00:17:39,700",SPEAKER_07,"00:17:37,560","00:17:39,560",Wait a minute. Did you hear someone laughing?,
"00:17:39,900","00:17:40,900",SPEAKER_41,"00:17:39,560","00:17:41,560",Where'd it come from?,
"00:17:41,799","00:17:41,799",SPEAKER_41,"00:17:41,560","00:17:43,560",G.I. better go home.,
"00:17:41,799","00:17:41,799",SPEAKER_34,"00:17:41,560","00:17:43,560",G.I. better go home.,
"00:17:41,799","00:17:42,000",SPEAKER_41,"00:17:41,560","00:17:43,560",G.I. better go home.,
"00:17:42,000","00:17:42,599",SPEAKER_34,"00:17:41,560","00:17:43,560",G.I. better go home.,
"00:17:42,599","00:17:43,000",SPEAKER_41,"00:17:41,560","00:17:43,560",G.I. better go home.,
"00:17:43,000","00:17:43,400",SPEAKER_34,"00:17:41,560","00:17:43,560",G.I. better go home.,
"00:17:43,900","00:17:45,599",SPEAKER_34,"00:17:43,560","00:17:45,560","Oh, is there anything wrong?",
"00:17:46,000","00:17:51,200",SPEAKER_34,"00:17:45,560","00:17:48,560",Yes. I can't find Moomin anywhere.,
"00:17:54,900","00:17:56,299",SPEAKER_32,"00:17:54,560","00:17:56,560",He's coming from under the hat!,
"00:17:56,299","00:17:56,299",SPEAKER_29,"00:17:54,560","00:17:56,560",He's coming from under the hat!,G04
"00:18:03,000","00:18:04,700",SPEAKER_16,"00:18:02,560","00:18:04,560","Well, here I am, sniff.",
"00:18:05,500","00:18:07,200",SPEAKER_41,"00:18:04,560","00:18:06,560","Oh, on earth are you!",
"00:18:09,299","00:18:09,299",SPEAKER_16,"00:18:08,560","00:18:10,560",I one land didn't I?,
"00:18:09,299","00:18:18,200",SPEAKER_17,"00:18:08,560","00:18:10,560",I one land didn't I?,
"00:18:17,099","00:18:17,500",SPEAKER_45,"00:18:16,560","00:18:18,560",I don't want to find you anyway!,
"00:18:18,900","00:18:23,299",SPEAKER_17,"00:18:18,560","00:18:20,560","Well, you were trying hard enough, weren't you?",
"00:18:23,799","00:18:30,400",SPEAKER_17,"00:18:22,560","00:18:24,560",My name's Snork Maiden.,
"00:18:31,200","00:18:33,599",SPEAKER_34,"00:18:30,560","00:18:32,560",You're too ugly to be the king of anything.,
"00:18:34,200","00:18:35,099",SPEAKER_45,"00:18:32,560","00:18:36,560","Well, now, that's not a very nice thing to say to your friend.",
"00:18:35,400","00:18:37,900",SPEAKER_45,"00:18:32,560","00:18:36,560","Well, now, that's not a very nice thing to say to your friend.",
"00:18:37,900","00:18:38,900",SPEAKER_45,"00:18:36,560","00:18:38,560","Is it, Papa?",
"00:18:39,299","00:18:42,700",SPEAKER_10,"00:18:38,560","00:18:42,560","Now, you'd better tell me what you have done with Moomin, huh?",
"00:18:43,000","00:18:43,900",SPEAKER_45,"00:18:42,560","00:18:44,560",But I'm here.,
"00:18:44,299","00:18:44,900",SPEAKER_10,"00:18:42,560","00:18:44,560",But I'm here.,
"00:18:45,500","00:18:46,200",SPEAKER_45,"00:18:44,560","00:18:46,560",Right here.,
"00:18:46,599","00:18:49,599",SPEAKER_10,"00:18:46,560","00:18:50,560",Who are you? And where is Moomin?,
"00:18:54,099","00:18:54,700",SPEAKER_17,"00:18:52,560","00:18:54,560",Papa.,
"00:18:55,000","00:18:56,900",SPEAKER_10,"00:18:54,560","00:18:56,560",I'm certainly not your Papa.,
"00:18:57,099","00:19:00,000",SPEAKER_17,"00:18:56,560","00:18:58,560","Yes, you are. Come on. I'm Moomin.",
"00:19:00,000","00:19:01,400",SPEAKER_18,"00:18:58,560","00:19:00,560",I don't know who you are.,
"00:19:01,599","00:19:02,799",SPEAKER_18,"00:19:00,560","00:19:02,560",But you're not Moomin.,
"00:19:03,000","00:19:07,700",SPEAKER_18,"00:19:02,560","00:19:04,560",He's nice and handsome and nothing like you.,
"00:19:10,099","00:19:11,000",SPEAKER_15,"00:19:08,560","00:19:10,560",Ah!,
"00:19:11,000","00:19:13,500",SPEAKER_14,"00:19:10,560","00:19:12,560",Where's my nose gone?,
"00:19:15,500","00:19:17,700",SPEAKER_14,"00:19:14,560","00:19:16,560",Ah! Oh no!,
"00:19:27,500","00:19:30,700",SPEAKER_13,"00:19:26,560","00:19:28,560",This is terrible!,
"00:19:35,599","00:19:35,599",SPEAKER_16,"00:19:34,560","00:19:36,560",Who are you?,
"00:19:35,599","00:19:36,000",SPEAKER_13,"00:19:34,560","00:19:36,560",Who are you?,
"00:19:36,000","00:19:42,799",SPEAKER_16,"00:19:34,560","00:19:36,560",Who are you?,
"00:19:43,099","00:19:45,000",SPEAKER_16,"00:19:42,560","00:19:46,560","Go away, you're horrible!",
"00:19:45,000","00:19:46,500",SPEAKER_13,"00:19:42,560","00:19:46,560","Go away, you're horrible!",
"00:19:46,500","00:19:49,000",SPEAKER_06,"00:19:42,560","00:19:46,560","Go away, you're horrible!",
"00:19:46,500","00:19:46,900",SPEAKER_13,"00:19:42,560","00:19:46,560","Go away, you're horrible!",
"00:19:49,900","00:19:50,599",SPEAKER_06,"00:19:48,560","00:19:50,560",What's happened?,
"00:19:53,200","00:19:55,000",SPEAKER_29,"00:19:52,560","00:19:54,560",Mama!,G04
"00:19:55,000","00:19:57,799",SPEAKER_06,"00:19:54,560","00:19:56,560",Mama!,
"00:19:57,500","00:19:57,500",SPEAKER_10,"00:19:56,560","00:19:58,560",What earth is this?,
"00:19:57,599","00:20:00,099",SPEAKER_10,"00:19:56,560","00:19:58,560",What earth is this?,
"00:19:57,799","00:19:57,799",SPEAKER_29,"00:19:56,560","00:19:58,560",What earth is this?,G04
"00:20:00,900","00:20:02,700",SPEAKER_06,"00:20:00,560","00:20:02,560",You don't look like I'm Moomin.,
"00:20:02,700","00:20:03,299",SPEAKER_17,"00:20:02,560","00:20:04,560","I am, I am.",
"00:20:03,299","00:20:03,299",SPEAKER_16,"00:20:02,560","00:20:04,560","I am, I am.",
"00:20:03,700","00:20:03,799",SPEAKER_16,"00:20:02,560","00:20:04,560","I am, I am.",
"00:20:03,799","00:20:07,000",SPEAKER_17,"00:20:02,560","00:20:04,560","I am, I am.",
"00:20:07,000","00:20:07,000",SPEAKER_16,"00:20:06,560","00:20:08,560",I am Moomin.,
"00:20:07,000","00:20:09,099",SPEAKER_17,"00:20:06,560","00:20:08,560",I am Moomin.,
"00:20:09,099","00:20:11,799",SPEAKER_06,"00:20:08,560","00:20:10,560","Well, I don't know.",
"00:20:11,900","00:20:13,700",SPEAKER_17,"00:20:10,560","00:20:12,560",I'm sure.,
"00:20:14,200","00:20:15,900",SPEAKER_17,"00:20:12,560","00:20:14,560",Something's happened to me.,
"00:20:16,099","00:20:24,799",SPEAKER_06,"00:20:14,560","00:20:16,560",Why do I look so different?,
"00:20:25,000","00:20:27,500",SPEAKER_06,"00:20:24,560","00:20:26,560",then everything will be all right.,
"00:20:28,099","00:20:36,599",SPEAKER_16,"00:20:26,560","00:20:28,560",Just give me a minute or two and I'll know.,
"00:20:36,599","00:20:36,700",SPEAKER_17,"00:20:36,560","00:20:38,560",Let me see.,
"00:20:37,000","00:20:37,000",SPEAKER_17,"00:20:36,560","00:20:38,560",Let me see.,
"00:20:37,000","00:20:38,200",SPEAKER_06,"00:20:36,560","00:20:38,560",Let me see.,
"00:20:38,200","00:20:38,200",SPEAKER_17,"00:20:36,560","00:20:38,560",Let me see.,
"00:20:39,299","00:20:46,299",SPEAKER_17,"00:20:38,560","00:20:40,560","Oh, Mama, you do know it's me.",
"00:20:46,599","00:20:48,599",SPEAKER_06,"00:20:46,560","00:20:48,560","Oh, hush now, hush now.",
"00:20:57,700","00:20:58,700",SPEAKER_33,"00:20:56,560","00:20:58,560",Mama!,G05
"00:21:03,299","00:21:06,500",SPEAKER_06,"00:21:00,560","00:21:06,560","Yes, you're my little Moomin, all right.",
"00:21:07,500","00:21:07,500",SPEAKER_30,"00:21:06,560","00:21:08,560","Oh, Mama!",G04
"00:21:07,500","00:21:08,000",SPEAKER_06,"00:21:06,560","00:21:08,560","Oh, Mama!",
"00:21:08,000","00:21:09,000",SPEAKER_30,"00:21:06,560","00:21:08,560","Oh, Mama!",G04
"00:21:20,700","00:21:20,799",SPEAKER_13,"00:21:20,560","00:21:22,560",Oh.,
"00:21:20,799","00:21:20,799",SPEAKER_10,"00:21:20,560","00:21:22,560",Oh.,
"00:21:20,799","00:21:21,000",SPEAKER_13,"00:21:20,560","00:21:22,560",Oh.,
"00:21:21,000","00:21:21,700",SPEAKER_10,"00:21:20,560","00:21:22,560",Oh.,
"00:21:26,099","00:21:27,099",SPEAKER_15,"00:21:25,560","00:21:28,560","Oh, Moomin.",
"00:21:28,900","00:21:29,799",SPEAKER_15,"00:21:28,560","00:21:29,560",Papa.,
"00:21:29,799","00:21:29,799",SPEAKER_15,"00:21:29,560","00:21:31,560","Oh, Moomin, my boy.",
"00:21:29,799","00:21:33,799",SPEAKER_10,"00:21:29,560","00:21:31,560","Oh, Moomin, my boy.",
"00:21:34,200","00:21:34,200",SPEAKER_15,"00:21:33,560","00:21:35,560",In there.,
"00:21:34,200","00:21:34,900",SPEAKER_30,"00:21:33,560","00:21:35,560",In there.,G04
"00:21:34,900","00:21:35,000",SPEAKER_15,"00:21:33,560","00:21:35,560",In there.,
"00:21:36,099","00:21:36,200",SPEAKER_07,"00:21:35,560","00:21:37,560",In the hat?,
"00:21:36,200","00:21:36,700",SPEAKER_10,"00:21:35,560","00:21:37,560",In the hat?,
"00:21:36,700","00:21:36,900",SPEAKER_07,"00:21:35,560","00:21:37,560",In the hat?,
"00:21:46,000","00:21:47,599",SPEAKER_43,"00:21:45,560","00:21:49,560",Let's hope it's the last we'll see of it.,
"00:21:49,900","00:21:55,299",SPEAKER_43,"00:21:49,560","00:21:53,560","Moomin Papa decided that although it was a fine hat,",
"00:21:55,700","00:21:59,200",SPEAKER_43,"00:21:55,560","00:21:59,560",So Moomin threw it in the river and it floated away.,
"00:21:59,900","00:22:01,500",SPEAKER_43,"00:21:59,560","00:22:01,560","He wasn't too sure about it though,",
"00:22:01,799","00:22:04,500",SPEAKER_43,"00:22:01,560","00:22:05,560",because it was a rather special hat.,
"00:22:25,599","00:22:25,700",SPEAKER_08,"00:22:25,560","00:22:29,560",The Moomin's are having fun day after day.,G02
"00:22:29,000","00:22:31,900",SPEAKER_08,"00:22:25,560","00:22:29,560",The Moomin's are having fun day after day.,G02
"00:22:32,599","00:22:35,599",SPEAKER_08,"00:22:31,560","00:22:35,560",The Moomin's.,G02
"00:22:36,299","00:22:40,200",SPEAKER_09,"00:22:35,560","00:22:39,560",They love the laughter and they love the living.,G00
"00:22:43,500","00:22:47,400",SPEAKER_09,"00:22:39,560","00:22:43,560",The Moomin's.,G00
"00:22:51,000","00:22:55,000",SPEAKER_09,"00:22:49,560","00:22:53,560",They're always happy and goes at play.,G00
"00:22:55,099","00:22:59,599",SPEAKER_09,"00:22:53,560","00:22:57,560",The Moomin's are having fun day after day.,G00
"00:22:59,599","00:23:01,099",SPEAKER_08,"00:22:57,560","00:23:01,560",The Moomin's.,G02
"00:23:01,799","00:23:02,000",SPEAKER_08,"00:23:01,560","00:23:05,560",The Moomin's.,G02
"00:23:02,099","00:23:03,000",SPEAKER_08,"00:23:01,560","00:23:05,560",The Moomin's.,G02
"00:23:30,500","00:23:32,000",SPEAKER_23,"00:23:27,560","00:23:31,560",The Moomin's are about to call.,G03
"00:23:32,000","00:23:39,000",SPEAKER_09,"00:23:31,560","00:23:35,560",Come on and sit down here with me.,G00
"00:23:39,000","00:23:39,200",SPEAKER_00,"00:23:35,560","00:23:39,560",They're here for you on your TV.,
"00:23:39,200","00:23:43,200",SPEAKER_09,"00:23:35,560","00:23:39,560",They're here for you on your TV.,G00
"00:23:44,400","00:23:46,000",SPEAKER_09,"00:23:43,560","00:23:47,560",They are the Moomin's.,G00
