Speaker_Start,Speaker_Stop,Speaker,Subtitle_Start,Subtitle_End,Text,Global_ID
"00:14:14,000","00:14:15,299",SPEAKER_33,"00:14:13,500","00:14:15,500",He only seems to like snuffkin.,
"00:14:15,799","00:14:19,899",SPEAKER_17,"00:14:15,500","00:14:17,500","Well, we all like snuffkin.",G00
"00:14:22,899","00:14:24,399",SPEAKER_26,"00:14:22,500","00:14:27,500","Mum and dear, why don't you take him to your room? He'll be happier there.",
"00:14:25,500","00:14:26,200",SPEAKER_15,"00:14:22,500","00:14:27,500","Mum and dear, why don't you take him to your room? He'll be happier there.",
"00:14:26,500","00:14:26,600",SPEAKER_15,"00:14:22,500","00:14:27,500","Mum and dear, why don't you take him to your room? He'll be happier there.",
"00:14:26,600","00:14:26,700",SPEAKER_26,"00:14:22,500","00:14:27,500","Mum and dear, why don't you take him to your room? He'll be happier there.",
"00:14:26,700","00:14:26,700",SPEAKER_15,"00:14:22,500","00:14:27,500","Mum and dear, why don't you take him to your room? He'll be happier there.",
"00:14:26,700","00:14:26,700",SPEAKER_26,"00:14:22,500","00:14:27,500","Mum and dear, why don't you take him to your room? He'll be happier there.",
"00:14:26,700","00:14:26,799",SPEAKER_15,"00:14:22,500","00:14:27,500","Mum and dear, why don't you take him to your room? He'll be happier there.",
"00:14:26,799","00:14:28,000",SPEAKER_26,"00:14:22,500","00:14:27,500","Mum and dear, why don't you take him to your room? He'll be happier there.",
"00:14:31,500","00:14:54,100",SPEAKER_24,"00:14:30,500","00:14:32,500",This will be best for him.,
"00:14:41,200","00:14:41,500",SPEAKER_04,"00:14:38,500","00:14:42,500",Why did you do that? He was cute and we could have always worn earmuffs.,
"00:14:54,200","00:14:55,899",SPEAKER_24,"00:14:53,500","00:14:56,500","Oh, my dear, Mumma. Never mind.",
"00:15:06,000","00:15:08,799",SPEAKER_50,"00:15:04,500","00:15:06,500","I don't want you here, little dragon.",
"00:15:09,600","00:15:11,799",SPEAKER_10,"00:15:09,500","00:15:11,500",Don't do that.,G04
"00:15:12,299","00:15:12,299",SPEAKER_42,"00:15:11,500","00:15:13,500","Oh, come on, please go to Mumma.",
"00:15:12,299","00:15:14,600",SPEAKER_06,"00:15:11,500","00:15:13,500","Oh, come on, please go to Mumma.",
"00:15:14,799","00:15:16,700",SPEAKER_10,"00:15:14,500","00:15:17,500","Look, you're very nice and it'll be fun to have you along.",G04
"00:15:17,299","00:15:18,799",SPEAKER_06,"00:15:14,500","00:15:17,500","Look, you're very nice and it'll be fun to have you along.",
"00:15:19,299","00:15:21,000",SPEAKER_06,"00:15:17,500","00:15:21,500","But there's movement, and he'd know you were here and you'd be upset.",
"00:15:21,000","00:15:21,600",SPEAKER_42,"00:15:17,500","00:15:21,500","But there's movement, and he'd know you were here and you'd be upset.",
"00:15:21,600","00:15:21,600",SPEAKER_06,"00:15:21,500","00:15:23,500","Oh, there's another one.",
"00:15:21,600","00:15:21,600",SPEAKER_42,"00:15:21,500","00:15:23,500","Oh, there's another one.",
"00:15:21,600","00:15:21,600",SPEAKER_06,"00:15:21,500","00:15:23,500","Oh, there's another one.",
"00:15:22,100","00:15:25,399",SPEAKER_10,"00:15:21,500","00:15:23,500","Oh, there's another one.",G04
"00:15:41,600","00:15:42,500",SPEAKER_24,"00:15:41,500","00:15:43,500",Any luck?,
"00:15:45,700","00:15:46,100",SPEAKER_24,"00:15:45,500","00:15:47,500","Oh, I'm far away.",
"00:15:47,100","00:15:50,500",SPEAKER_17,"00:15:45,500","00:15:47,500","Oh, I'm far away.",G00
"00:16:08,200","00:16:08,700",SPEAKER_04,"00:16:05,500","00:16:10,500","Take this as far as you can, open the lid and just leave it.",
"00:16:08,799","00:16:09,399",SPEAKER_04,"00:16:05,500","00:16:10,500","Take this as far as you can, open the lid and just leave it.",
"00:16:09,500","00:16:10,000",SPEAKER_04,"00:16:05,500","00:16:10,500","Take this as far as you can, open the lid and just leave it.",
"00:16:10,000","00:16:10,000",SPEAKER_04,"00:16:05,500","00:16:10,500","Take this as far as you can, open the lid and just leave it.",
"00:16:11,100","00:16:11,600",SPEAKER_27,"00:16:10,500","00:16:12,500",What? Just leave it?,G08
"00:16:12,100","00:16:13,000",SPEAKER_27,"00:16:10,500","00:16:12,500",What? Just leave it?,G08
"00:16:14,600","00:16:16,000",SPEAKER_27,"00:16:12,500","00:16:17,500","Yes, in a nice quiet place, with lots and lots of flies.",G08
"00:16:16,000","00:16:16,000",SPEAKER_15,"00:16:12,500","00:16:17,500","Yes, in a nice quiet place, with lots and lots of flies.",
"00:16:16,399","00:16:16,600",SPEAKER_27,"00:16:12,500","00:16:17,500","Yes, in a nice quiet place, with lots and lots of flies.",G08
"00:16:16,600","00:16:16,700",SPEAKER_15,"00:16:12,500","00:16:17,500","Yes, in a nice quiet place, with lots and lots of flies.",
"00:16:25,000","00:16:25,200",SPEAKER_15,"00:16:23,500","00:16:26,500",This is a big favor. I don't even like minnows.,
"00:16:25,500","00:16:26,399",SPEAKER_15,"00:16:23,500","00:16:26,500",This is a big favor. I don't even like minnows.,
"00:16:26,600","00:16:47,500",SPEAKER_15,"00:16:26,500","00:16:29,500","Oh, they're not too bad if you roast them.",
"00:16:26,799","00:16:26,899",SPEAKER_36,"00:16:26,500","00:16:29,500","Oh, they're not too bad if you roast them.",G06
"00:16:27,600","00:16:28,000",SPEAKER_36,"00:16:26,500","00:16:29,500","Oh, they're not too bad if you roast them.",G06
"00:16:28,000","00:16:28,000",SPEAKER_14,"00:16:26,500","00:16:29,500","Oh, they're not too bad if you roast them.",
"00:16:51,899","00:16:52,500",SPEAKER_15,"00:16:51,500","00:16:52,500",Hello.,
"00:16:52,899","00:16:53,100",SPEAKER_11,"00:16:52,500","00:16:53,500",Hi.,G01
"00:16:56,399","00:16:56,500",SPEAKER_15,"00:16:53,500","00:16:56,500","Oh, well, where is he?",
"00:16:56,899","00:17:15,000",SPEAKER_15,"00:16:56,500","00:16:57,500",Who is that?,
"00:17:19,500","00:17:21,799",SPEAKER_15,"00:17:18,500","00:17:20,500",Did you catch your five minnows?,
"00:17:23,900","00:17:26,099",SPEAKER_10,"00:17:23,500","00:17:24,500","Oh, really?",G04
"00:17:26,599","00:17:29,799",SPEAKER_06,"00:17:26,500","00:17:28,500",You'll stay here then?,
"00:17:30,299","00:17:31,599",SPEAKER_06,"00:17:28,500","00:17:31,500","Well, I'm sure it wouldn't do to go against the cards.",
"00:17:31,599","00:17:32,000",SPEAKER_24,"00:17:31,500","00:17:33,500","Now what a moment, my friend.",
"00:17:32,400","00:17:33,799",SPEAKER_06,"00:17:31,500","00:17:33,500","Now what a moment, my friend.",
"00:17:34,099","00:17:34,099",SPEAKER_24,"00:17:33,500","00:17:36,500","Oh, that's great. You're staying snuffkin.",
"00:17:34,099","00:17:35,099",SPEAKER_10,"00:17:33,500","00:17:36,500","Oh, that's great. You're staying snuffkin.",G04
"00:17:35,099","00:17:35,099",SPEAKER_24,"00:17:33,500","00:17:36,500","Oh, that's great. You're staying snuffkin.",
"00:17:38,000","00:17:39,599",SPEAKER_10,"00:17:36,500","00:17:40,500","That's fantastic. That's really, really good.",G04
"00:17:39,599","00:17:39,700",SPEAKER_09,"00:17:36,500","00:17:40,500","That's fantastic. That's really, really good.",
"00:17:39,900","00:17:40,900",SPEAKER_24,"00:17:36,500","00:17:40,500","That's fantastic. That's really, really good.",
"00:17:41,799","00:17:43,400",SPEAKER_24,"00:17:40,500","00:17:43,500","Ah, perhaps I shouldn't have painted the float bright red.",
"00:17:43,900","00:17:45,599",SPEAKER_24,"00:17:43,500","00:17:46,500",It might have scared those little minnows right away.,
"00:17:46,000","00:17:51,200",SPEAKER_24,"00:17:43,500","00:17:46,500",It might have scared those little minnows right away.,
"00:17:54,900","00:17:56,299",SPEAKER_29,"00:17:54,500","00:17:55,500",Baby dragons are.,
"00:17:56,299","00:17:56,299",SPEAKER_36,"00:17:55,500","00:17:57,500",They make the world's worst pets.,G06
"00:17:59,000","00:17:59,200",SPEAKER_21,"00:17:57,500","00:17:59,500",They never want to settle in one place.,G05
"00:18:03,000","00:18:04,700",SPEAKER_21,"00:18:01,500","00:18:04,500","It was very funny, though, when it bit little mice here.",G05
"00:18:05,500","00:18:07,200",SPEAKER_35,"00:18:04,500","00:18:07,500",I think it gave her a taste of her own medicine.,G07
"00:18:09,299","00:18:09,299",SPEAKER_21,"00:18:08,500","00:18:12,500",The movement was very happy that snuffkin was staying in movement valley,G05
"00:18:09,299","00:18:18,200",SPEAKER_27,"00:18:08,500","00:18:12,500",The movement was very happy that snuffkin was staying in movement valley,G08
"00:18:17,099","00:18:17,500",SPEAKER_06,"00:18:15,500","00:18:21,500","And as for the dragon, well, who wants to be loved by a silly old dragon?",
"00:18:18,900","00:18:23,299",SPEAKER_27,"00:18:15,500","00:18:21,500","And as for the dragon, well, who wants to be loved by a silly old dragon?",G08
"00:18:23,799","00:18:30,400",SPEAKER_27,"00:18:21,500","00:18:28,500",They love the laughter and they love to live in the movements.,G08
"00:18:31,200","00:18:33,599",SPEAKER_24,"00:18:28,500","00:18:35,500",Believing in sharing and caring and giving the movements.,
"00:18:34,200","00:18:35,099",SPEAKER_27,"00:18:28,500","00:18:35,500",Believing in sharing and caring and giving the movements.,G08
"00:18:35,400","00:18:37,900",SPEAKER_27,"00:18:28,500","00:18:35,500",Believing in sharing and caring and giving the movements.,G08
"00:18:37,900","00:18:38,900",SPEAKER_27,"00:18:35,500","00:18:39,500",They're always happy and always at play.,G08
"00:18:39,299","00:18:42,700",SPEAKER_32,"00:18:35,500","00:18:39,500",They're always happy and always at play.,
"00:18:43,000","00:18:43,900",SPEAKER_21,"00:18:39,500","00:18:43,500",The movements are having fun day after day.,G05
"00:18:43,900","00:18:43,900",SPEAKER_27,"00:18:43,500","00:18:46,500",The movements.,G08
"00:18:44,299","00:18:44,900",SPEAKER_32,"00:18:43,500","00:18:46,500",The movements.,
"00:18:44,900","00:18:44,900",SPEAKER_33,"00:18:43,500","00:18:46,500",The movements.,
"00:18:45,500","00:18:46,200",SPEAKER_21,"00:18:43,500","00:18:46,500",The movements.,G05
"00:18:46,599","00:18:46,599",SPEAKER_33,"00:18:46,500","00:18:50,500",The movements.,
"00:18:46,599","00:18:46,599",SPEAKER_32,"00:18:46,500","00:18:50,500",The movements.,
"00:18:46,599","00:18:49,599",SPEAKER_33,"00:18:46,500","00:18:50,500",The movements.,
"00:18:51,200","00:18:51,200",SPEAKER_21,"00:18:50,500","00:18:57,500",They love the laughter and they love to live in the movements.,G05
"00:18:51,200","00:18:51,500",SPEAKER_27,"00:18:50,500","00:18:57,500",They love the laughter and they love to live in the movements.,G08
"00:18:54,099","00:18:54,700",SPEAKER_27,"00:18:50,500","00:18:57,500",They love the laughter and they love to live in the movements.,G08
"00:18:55,000","00:18:56,900",SPEAKER_32,"00:18:50,500","00:18:57,500",They love the laughter and they love to live in the movements.,
"00:18:57,099","00:18:57,099",SPEAKER_27,"00:18:50,500","00:18:57,500",They love the laughter and they love to live in the movements.,G08
"00:18:57,099","00:19:01,400",SPEAKER_28,"00:18:50,500","00:18:57,500",They love the laughter and they love to live in the movements.,G04
"00:19:01,599","00:19:02,799",SPEAKER_28,"00:18:57,500","00:19:04,500",Believing in sharing and caring and giving the movements.,G04
"00:19:03,000","00:19:07,700",SPEAKER_28,"00:18:57,500","00:19:04,500",Believing in sharing and caring and giving the movements.,G04
"00:19:10,099","00:19:11,000",SPEAKER_28,"00:19:08,500","00:19:12,500",The movements are having fun day after day.,G04
"00:19:11,000","00:19:13,500",SPEAKER_07,"00:19:08,500","00:19:12,500",The movements are having fun day after day.,
"00:19:15,500","00:19:17,700",SPEAKER_07,"00:19:12,500","00:19:15,500",The movements.,
"00:19:46,500","00:19:49,000",SPEAKER_17,"00:19:45,500","00:19:48,500",Here they are for one another.,G00
"00:19:46,500","00:19:46,900",SPEAKER_50,"00:19:45,500","00:19:48,500",Here they are for one another.,
"00:19:49,900","00:19:50,599",SPEAKER_17,"00:19:48,500","00:19:51,500",The movements are about to come.,G00
"00:19:51,500","00:19:53,700",SPEAKER_17,"00:19:48,500","00:19:51,500",The movements are about to come.,G00
"00:19:52,299","00:19:53,000",SPEAKER_36,"00:19:51,500","00:19:54,500",Come on and sit down here with me.,G06
"00:19:53,700","00:19:54,000",SPEAKER_36,"00:19:51,500","00:19:54,500",Come on and sit down here with me.,G06
"00:19:54,000","00:19:54,000",SPEAKER_34,"00:19:51,500","00:19:54,500",Come on and sit down here with me.,
"00:19:54,000","00:19:57,799",SPEAKER_17,"00:19:51,500","00:19:54,500",Come on and sit down here with me.,G00
"00:19:57,500","00:19:57,500",SPEAKER_32,"00:19:56,500","00:19:59,500",They are the movements.,
"00:19:57,599","00:20:00,099",SPEAKER_32,"00:19:56,500","00:19:59,500",They are the movements.,
"00:20:00,900","00:20:00,900",SPEAKER_17,"00:19:59,500","00:20:02,500",They are the movements.,G00
"00:20:00,900","00:20:01,599",SPEAKER_50,"00:19:59,500","00:20:02,500",They are the movements.,
"00:20:01,599","00:20:01,599",SPEAKER_17,"00:19:59,500","00:20:02,500",They are the movements.,G00
"00:20:01,599","00:20:01,700",SPEAKER_50,"00:19:59,500","00:20:02,500",They are the movements.,
"00:20:01,700","00:20:01,900",SPEAKER_17,"00:19:59,500","00:20:02,500",They are the movements.,G00
"00:20:01,900","00:20:02,200",SPEAKER_50,"00:19:59,500","00:20:02,500",They are the movements.,
"00:20:02,200","00:20:02,599",SPEAKER_17,"00:19:59,500","00:20:02,500",They are the movements.,G00
"00:20:02,599","00:20:03,299",SPEAKER_50,"00:20:02,500","00:20:05,500","So come with me, give me your hand.",
"00:20:03,700","00:20:08,000",SPEAKER_50,"00:20:02,500","00:20:05,500","So come with me, give me your hand.",
"00:20:08,000","00:20:09,099",SPEAKER_27,"00:20:05,500","00:20:08,500",I'll take you up to a movement land.,G08
"00:20:09,099","00:20:09,099",SPEAKER_50,"00:20:08,500","00:20:11,500",You can fly just like a bird.,
"00:20:09,099","00:20:11,799",SPEAKER_17,"00:20:08,500","00:20:11,500",You can fly just like a bird.,G00
"00:20:11,900","00:20:13,700",SPEAKER_27,"00:20:11,500","00:20:13,500",Sing that song ever.,G08
"00:20:14,200","00:20:15,900",SPEAKER_27,"00:20:13,500","00:20:16,500",There were the movements.,G08
"00:20:16,099","00:20:24,799",SPEAKER_17,"00:20:13,500","00:20:16,500",There were the movements.,G00
"00:20:25,000","00:20:27,500",SPEAKER_17,"00:20:23,500","00:20:26,500",There were the movements.,G00
"00:20:28,099","00:20:31,000",SPEAKER_27,"00:20:26,500","00:20:30,500",There were the movements.,G08
"00:20:31,000","00:20:33,000",SPEAKER_21,"00:20:30,500","00:21:00,500",Da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da,G05
"00:20:33,000","00:20:36,700",SPEAKER_27,"00:20:30,500","00:21:00,500",Da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da,G08
"00:20:37,000","00:20:37,000",SPEAKER_27,"00:20:30,500","00:21:00,500",Da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da,G08
"00:20:37,000","00:20:37,900",SPEAKER_17,"00:20:30,500","00:21:00,500",Da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da,G00
"00:20:37,900","00:20:38,200",SPEAKER_27,"00:20:30,500","00:21:00,500",Da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da,G08
"00:20:39,299","00:20:46,299",SPEAKER_27,"00:20:30,500","00:21:00,500",Da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da da,G08
